LightSensor	40:47:COMMAND,49:52:Devicefeature,56:63:LOC,67:72:DEVICE	каждый раз когда я буду приходить домой включить свет в прихожей и чайник	1	1
LightSensor	0:7:COMMAND,9:12:CommandFeature,19:19:Actor,21:25:Action,30:36:LOC	выключай свет если я ухожу из спальни	1	1
LightSensor	23:28:COMMAND,15:21:CommandFeature,30:34:CommandFeature,5:6:LOC,8:13:LOC	если за дверью рассвет открой шторы	1	1
LightSensor	0:3:COMMAND,5:8:CommandFeature,15:18:Actor,20:22:Action,26:32:LOC	гаси свет если меня нет в спальне	1	1
LightSensor	0:6:COMMAND,8:16:CommandFeature	выключи подсветку	1	1
LightSensor	21:26:COMMAND,14:19:CommandFeature,28:32:CommandFeature,5:6:LOC,8:12:LOC	если за окном солнце открой шторы	1	1
LightSensor	0:5:COMMAND,7:13:IntensityQuantifier	сделай светлее	1	1
LightSensor	0:5:COMMAND,7:15:LOC	освети помещение	1	1
LightSensor	0:7:COMMAND,9:20:CommandFeature,22:30:CommandFeature,37:37:Actor,39:40:Action,42:45:Action	имитируй повседневное освещение пока я не дома	1	1
Lamp	0:5:COMMAND,7:10:CommandFeature	ослабь свет и включи успокаивающую музыку	1	1
Lamp	0:6:COMMAND,8:11:DeviceFeature	выключи свет	1	1
Lamp	0:6:COMMAND,8:11:DeviceFeature,15:20:LOC	выключи свет в ванной	1	1
Lamp	0:3:COMMAND,5:8:DeviceFeature	гаси свет в спальне если никого нет	1	1
SmartIron	0:6:COMMAND,8:11:DEVICE,16:21:DeviceParameterValue	поставь утюг на шерсть	1	1
SmartIron	5:12:COMMAND,0:3:DEVICE,27:32:DeviceParameterValue	утюг разогрей буду гладить нейлон	1	1
SmartElectricityMeter	0:6:ParameterValueQuestion,32:35:Action,37:45:Action,8:15:ParameterFeature,17:30:ParameterFeature,47:48:Duration,50:58:Duration,60:64:Duration	сколько киловатт электроэнергии было потрачено за последний месяц	1	1
SmartElectricityMeter	0:6:ParameterValueQuestion,8:12:Action,14:18:Action,20:28:Action,33:45:ParameterFeature	сколько нужно будет заплатить за электричество если киловат стоит как в прошлом месяце	1	1
SmartElectricityMeter	0:6:ParameterValueQuestion,30:42:CommandFeature	сколько в этом месяце было за электричество	1	1
SmartElectricityMeter	0:7:COMMAND,9:12:CommandFeature,20:20:Actor,22:26:Action,31:37:LOC	выключай свет когда я выйду из комнаты	1	1
SmartElectricityMeter	0:6:COMMAND,8:20:CommandFeature,24:29:LOC	выключи электричество в ванной	1	1
SmartElectricityMeter	0:5:COMMAND,7:19:CommandFeature	включи электричество	1	1
TVSet	0:5:COMMAND,7:15:DEVICE	включи телевизор	1	1
TVSet	0:10:COMMAND,35:40:CommandFeature,25:33:Action	подготовить обстановку к просмотру фильма	1	1
TVSet	0:6:COMMAND,8:15:DeviceFeature,22:22:Actor,24:27:Action	запомни передачу если я лягу	1	1
WashingMachine	0:6:COMMAND,8:17:DEVICE,19:24:DEVICE,28:32:CommandParameterValue	включай стиральную машину в время каждое четное число месяца	1	1
WashingMachine	0:6:RequestQuestion,26:31:CommandFeature,8:10:Analytics,15:19:Analytics,21:24:Analytics	сколько раз за месяц была стирка	1	1
WashingMachine	0:6:COMMAND,21:26:CommandFeature	поставь в расписание стирку на 6 утра	1	1
SmartOven	0:5:COMMAND,7:13:CommandFeature,17:21:CommandParameterValue	включи готовку в время вечера	1	1
SmartOven	0:4:CommandQuestion,6:10:FeatureState,12:17:FeatureState,19:21:CommandFeature,25:31:DEVICE	когда будет готова еда в духовке	1	1
SmartOven	0:7:DeviceState,12:18:DEVICE	включена ли духовка	1	1
SmartOven	35:40:COMMAND,46:48:CommandFeature	если я завтра приду домой до время сделай мне еды	1	1
AlarmClock	0:6:COMMAND,18:26:DEVICE,31:35:DeviceParameterValue,72:74:CommandFeature,76:80:CommandFeature,82:82:CommandFeature,84:94:CommandFeature,96:106:CommandFeature,108:116:CommandFeature	поставь на завтра будильник на время часов в качестве мелодии используй шум дождя с постепенным увеличением громкости в течении получаса	1	1
AlarmClock	0:4:COMMAND,18:26:DEVICE,31:35:DeviceParameter	ставь каждый день будильник на время	1	1
HumiditySensor	0:6:COMMAND,8:11:DeviceFeature	закрыть окно если начался дождь	1	1
SmartFridge	0:6:ParameterValueQuestion,13:20:CommandFeature,22:26:CommandFeature,30:41:DEVICE	сколько дней хранится салат в холодильнике	1	1
SmartFridge	0:7:DeviceFeature,9:12:DeviceFeature	свежесть супа	1	1
SmartFridge	0:4:COMMAND,6:11:Quantor,13:16:CommandFeature	делай больше льда	1	1
SmartFridge	2:13:DEVICE,15:22:FeatureState,24:27:CommandFeature	в холодильнике осталось мясо	1	1
SmartFridge	0:5:COMMAND,7:11:CommandQuestion,13:18:CommandFeature,22:33:DEVICE	сообщи какие фрукты в холодильнике	1	1
SmartFridge	0:5:COMMAND,7:12:CommandFeature,14:22:CommandFeature	покажи список продуктов	1	1
DoorWindowStatusSensor	0:6:COMMAND,8:12:DeviceFeature,16:19:LOC	проверь двери в доме	1	1
DoorWindowStatusSensor	0:5:COMMAND,7:9:Quantor,11:15:CommandFeature,19:22:LOC	открой все двери в доме	1	1
DoorWindowStatusSensor	24:29:COMMAND,11:15:CommandFeature,31:34:CommandFeature	если будет жарко значит открой окно	1	1
CoffeeMachine	0:3:COMMAND,5:8:CommandFeature	вари кофе каждый день когда я просыпаюсь	1	1
CoffeeMachine	0:5:COMMAND,7:10:СommandFeature,14:18:Actor,20:26:Aсtion	сделай кофе к моему приходу	1	1
CoffeeMachine	42:48:COMMAND,50:60:CommandFeature,65:71:DEVICE	если кофе в кофемашине останется число то отправь уведомление на телефон	1	1
SmartFeeder	0:6:COMMAND,8:11:CommandFeature,13:18:IntensityQuantifier,20:24:DeviceFeature	насыпай коту меньше корма	1	1
SmartFeeder	0:2:Actor,4:10:Action,12:14:CommandFeature,16:22:IntensityQuantifier,30:32:FeatureState	мне кажется кот слишком много ест	1	1
SmartFeeder	23:29:COMMAND,5:9:CommandFeature,11:15:FeatureState,17:18:FeatureState,20:21:FeatureState	если песик давно не ел покорми его	1	1
SmartFeeder	21:27:COMMAND,5:7:CommandFeature,9:13:FeatureState,15:16:FeatureState,18:19:FeatureState	если кот давно не ел покорми его	1	1
MotionSensor	0:5:COMMAND,7:9:Action,14:18:Actor,20:23:LOC	сообщи был ли ктото дома сегодня	1	1
MotionSensor	0:9:COMMAND,17:24:CommandFeature,26:30:LOC,32:35:LOC,37:41:FeatureState,43:50:IntensityQuantifier	предупреди когда грузовик сзади меня будет вплотную	1	1
MotionSensor	0:8:Actor,10:12:Action,14:17:LOC	ктонибудь был дома сегодня днем	1	1
MotionSensor	0:6:COMMAND,8:13:LOC,15:18:LOC	проверь второй этаж	1	1
WaterSupplySensor	0:7:COMMAND,9:11:FeatureState,16:23:CommandFeature,59:71:DEVICE,73:78:DEVICE,32:36:CommandParameterValue	проверяй нет ли протечки каждые число минуты пока включена посудомоечная машина	1	1
WaterSupplySensor	0:8:COMMAND,10:22:CommandFeature,24:24:LOC,26:32:LOC	перекрыть водоснабжение в комнате если на полу обнаружена вода и не зафиксировано движения в течение число минут	1	1
WaterSupplySensor	0:5:COMMAND,7:15:CommandFeature	включи фонтанчик	1	1
SmartBreadMaker	0:8:COMMAND,10:13:CommandFeature	приготовь хлеб к нашему ужину	1	1
SmartBreadMaker	0:8:COMMAND,10:13:CommandFeature	приготовь хлеб	1	1
SmartVacuumCleaner	0:3:DeviceFeature,5:11:DeviceFeature,13:18:DeviceFeature	дата прошлой уборки	1	1
SmartVacuumCleaner	0:10:COMMAND,12:16:LOCCurrent,23:23:Actor,25:28:Action,32:38:LOC	пропылесось здесь пока я буду в комнате	1	1
SmartVacuumCleaner	0:12:COMMAND,14:18:LOCCurrent,27:27:Actor,29:32:Action,37:41:LOC	пропылесосить здесь покуда я буду на кухне	1	1
Phone	0:2:RequestQuestion,4:10:Action,15:22:LOC	как доехать до больницы	1	1
Phone	49:55:COMMAND,60:66:FeatureState,12:17:CommandFeature,22:30:CommandFeature,32:36:CommandFeature,40:47:LOC,5:10:Action,12:17:Action	хочу купить билеты на лебединое озеро в мариинке проверь их наличие	1	1
Phone	0:8:COMMAND,10:16:CommandFeature,21:33:CommandFeature	потребляй энергию из аккумуляторов если она закончится потребляй из электросети	1	1
Phone	0:6:COMMAND,11:19:CommandFeature	заплати за отопление	1	1
WaterTapRelay	0:4:COMMAND,6:10:CommandFeature,14:19:CommandFeature	помой ягоды и огурцы	1	1
WaterTapRelay	0:6:COMMAND,8:17:CommandFeature,21:29:LOC	отключи водопровод в гостинной	1	1
WaterTapRelay	0:5:COMMAND,7:12:CommandFeature	набери ванную	1	1
WaterTapRelay	2:10:Actor,12:18:Action,20:24:Action,20:24:CommandFeature	я собираюсь принять ванну	1	1
SmartKettle	27:34:COMMAND,5:8:CommandFeature,12:18:DEVICE,20:25:FeatureState	eсли вода в чайнике остыла разогрей	1	1
SmartKettle	6:6:Actor,8:12:Action,14:19:COMMAND,21:23:CommandFeature	когда я приду сделай чай	1	1
SmartKettle	0:8:COMMAND,10:12:CommandFeature	приготовь чай	1	1
Humidifier	0:10:COMMAND,12:20:DeviceFeature,35:40:DeviceFeature,42:46:DeviceParameterValue,24:30:LOC	поддерживай влажность в комнате на уровне число	1	1
Humidifier	0:7:COMMAND,9:17:DeviceParameter,22:22:DeviceParameterValue	установи влажность на 8 и температуру на 23	1	1
Quadrocopter	0:5:COMMAND,7:15:CommandFeature,22:28:FeatureState,30:35:DeviceFeature,37:43:DeviceFeature	снимай местность пока хватает заряда батареи потом вернись	1	1
Quadrocopter	0:9:COMMAND,11:14:CommandFeature	осматривай поле и показывай видео на сервер дальнейшие команды получай от него	1	1
SmartCar	0:4:RequestQuestion,6:12:CommandFeature,21:27:DeviceFeature,6:12:Analytics,31:41:Analytics,46:53:Analytics	какой средний расход бензина в зависимости от заправки был за последние полгода	1	1
SmartCar	0:4:COMMAND,14:27:COMMAND,6:10:CommandFeature	найти место и припарковаться	1	1
SmartCar	0:4:COMMAND,6:15:COMMAND,17:22:DEVICE	начни прогревать машину	1	1
SmartCar	0:2:ParameterValueQuestion,9:11:CommandFeature,13:18:CommandFeature,4:7:Action,20:26:Duration	кто брал мою машину сегодня	1	1
SmartCar	0:5:COMMAND,7:10:Actor,15:25:LOC	отвези меня до поликлиники завтра	1	1
Printer	0:9:COMMAND,11:18:CommandFeature,20:27:CommandFeature	распечатай документ название через число секунд	1	1
Printer	0:5:COMMAND,7:11:CommandFeature,13:20:CommandFeature	сделай копию паспорта	1	1
Printer	0:9:COMMAND,11:18:CommandFeature,20:27:CommandFeature	распечатай документ название спустя число часов	1	1
DoorRelay	0:4:ParameterValueQuestion,6:10:CommandFeature,26:36:Action,12:20:Analytics,22:24:Analytics	когда дверь последний раз открывалась	1	1
DoorRelay	0:9:COMMAND,11:15:CommandFeature,17:18:CommandFeature,20:23:CommandFeature	заблокируй двери на вход	1	1
